step,train_reward,train_format_reward,train_answer_reward,train_loss,gradient_norm,token_entropy,clip_fraction,learning_rate
24,0.4453125,0.80078125,0.4453125,-0.004555075442567613,1.0019011658416614,1.623291015625,0.0,9.879969687616028e-06
25,0.390625,0.77734375,0.390625,-0.005982020331657623,0.9966525562936532,1.623046875,0.0,9.862301196726988e-06
26,0.375,0.8125,0.375,-0.01096021484420362,1.000569474400971,1.612548828125,0.0,9.84344009624807e-06
27,0.4296875,0.80078125,0.4296875,-0.004909968948140886,0.9971390796698013,1.59912109375,0.0,9.823391542615818e-06
28,0.52734375,0.79296875,0.52734375,-0.0045927152102649416,0.9992136705261699,1.60400390625,0.0,9.80216101690461e-06
29,0.51953125,0.88671875,0.51953125,-0.0038187812961041345,1.003476238339006,1.61962890625,0.0,9.779754323328192e-06
30,0.53515625,0.8515625,0.53515625,-0.0053702255863754544,0.9987763739283678,1.6240234375,0.0,9.756177587652857e-06
31,0.5234375,0.85546875,0.5234375,-0.002900849586694676,0.9984990066428187,1.409423828125,0.0,9.731437255522726e-06
32,0.5234375,0.84375,0.5234375,-0.003577748180305207,1.0004319792499035,1.626708984375,0.0,9.705540090697574e-06
33,0.5390625,0.84375,0.5390625,-0.001107629106627428,1.00169903507848,1.60498046875,0.0,9.678493173203682e-06
34,0.57421875,0.890625,0.57421875,-0.0022490146075142547,0.997414419801051,1.6259765625,0.0,9.650303897398232e-06
35,0.60546875,0.890625,0.60546875,-0.003943369956573406,1.000549928132681,1.572998046875,0.0,9.620979969947759e-06
36,0.48828125,0.85546875,0.48828125,-0.003259628956243432,1.0003289088643612,1.21484375,0.0,9.590529407721232e-06
37,0.625,0.88671875,0.625,-0.00430094452076446,1.0021836905806585,1.63720703125,0.0,9.558960535598316e-06
38,0.5234375,0.87109375,0.5234375,-0.0033625025155288313,1.0008811061562857,1.59814453125,0.0,9.526281984193437e-06
39,0.6796875,0.91796875,0.6796875,-0.0032227434776359587,1.0019287056006192,1.60009765625,0.0,9.492502687496253e-06
40,0.64453125,0.9296875,0.64453125,-0.002942970112144394,0.9966682501838853,1.63623046875,0.0,9.4576318804292e-06
41,0.640625,0.91796875,0.640625,-0.0023683958838773833,1.0040927114789158,1.63134765625,0.0,9.421679096322748e-06
42,0.6875,0.91015625,0.6875,-0.005049309297987747,0.9979273306398329,1.64306640625,0.0,9.384654164309083e-06
43,0.6640625,0.90234375,0.6640625,-0.0030534097659256076,1.001326604996656,1.614501953125,0.0,9.346567206634927e-06
44,0.6171875,0.9296875,0.6171875,-0.003907135399458639,0.9989706239671103,1.635498046875,0.0,9.30742863589421e-06
45,0.63671875,0.9296875,0.63671875,-0.004358906865491008,1.0002022877886703,1.488037109375,0.0,9.267249152181379e-06
46,0.57421875,0.91015625,0.57421875,-0.0035790469892447163,1.0001921794681923,1.634765625,0.0,9.226039740166091e-06
47,0.7421875,0.921875,0.7421875,-0.0030907814143574797,1.000289508750977,1.617919921875,0.0,9.183811666090118e-06
48,0.57421875,0.9296875,0.57421875,-0.0034781527810991975,0.9990016345272116,1.63525390625,0.0,9.140576474687265e-06
49,0.63671875,0.8984375,0.63671875,-0.002755975395302812,1.0024405481626726,1.509765625,0.0,9.096345986027162e-06
50,0.640625,0.9453125,0.640625,-0.004987718888514792,0.9942489200878759,1.664306640625,0.0,9.051132292283772e-06
51,0.6796875,0.94140625,0.6796875,-0.00776175108148891,1.0035278362785949,1.639404296875,0.0,9.004947754429508e-06
52,0.65234375,0.92578125,0.65234375,-0.0033959189313463867,0.999684010748131,1.623779296875,0.0,8.957804998855866e-06
53,0.671875,0.9609375,0.671875,-0.0017102132067119413,0.9982092358469584,1.6435546875,0.0,8.909716913921507e-06
54,0.68359375,0.953125,0.68359375,-0.0014200904879544396,0.9993695060235128,1.295654296875,0.0,8.860696646428693e-06
55,0.6953125,0.9375,0.6953125,-0.0033768565426726127,0.9980397290037367,1.4000244140625,0.0,8.810757598029094e-06
56,0.59765625,0.94140625,0.59765625,-0.0031175577169051394,1.0029436095912831,1.624755859375,0.0,8.759913421559902e-06
57,0.71484375,0.95703125,0.71484375,-0.003349795880808415,0.9947279356627072,1.3031005859375,0.0,8.708178017311287e-06
58,0.79296875,0.96484375,0.79296875,-0.0015899603444040622,1.0009344360930932,1.527587890625,0.0,8.655565529226199e-06
59,0.68359375,0.9609375,0.68359375,-0.00412792116185301,1.002437436706713,1.10791015625,0.0,8.602090341033547e-06
60,0.68359375,0.96484375,0.68359375,-0.0038404322275482627,0.9988350247124983,1.55078125,0.0,8.547767072315835e-06
61,0.66015625,0.97265625,0.66015625,-0.003924828732124297,1.002469411798301,1.61279296875,0.0,8.492610574512317e-06
62,0.73828125,0.96875,0.73828125,-0.0030066584922678885,0.9979892422152282,1.2916259765625,0.0,8.43663592685876e-06
63,0.72265625,0.9609375,0.72265625,-0.002004238728659402,1.0015206817229931,1.62353515625,0.0,8.379858432264926e-06
64,0.68359375,0.97265625,0.68359375,-0.0015308582464399478,0.9975651463791794,1.620849609375,0.0,8.322293613130917e-06
65,0.8046875,0.9765625,0.8046875,-0.0034631234802873223,1.0029116055709204,1.360595703125,0.0,8.263957207103506e-06
66,0.7578125,0.95703125,0.7578125,-0.0032350323590435437,0.9988258180418245,1.6142578125,0.0,8.204865162773613e-06
67,0.7109375,0.9609375,0.7109375,-0.001994839968119777,0.9991372490182278,1.630126953125,0.0,8.14503363531613e-06
68,0.71875,0.96875,0.71875,-0.008112037690807483,0.9994957282497992,1.564208984375,0.0,8.084478982073247e-06
69,0.7578125,0.96875,0.7578125,-0.002971970965518267,1.002457287459989,1.46728515625,0.0,8.023217758082527e-06
70,0.69921875,0.95703125,0.69921875,-0.0021286462497300818,1.0020506683072952,1.632080078125,0.0,7.961266711550923e-06
71,0.67578125,0.93359375,0.67578125,-0.0031082133377822174,0.9948327996572508,1.3382568359375,0.0,7.898642779275972e-06
72,0.78515625,0.96484375,0.78515625,-0.002760761586614535,1.002356205238747,1.3128662109375,0.0,7.83536308201547e-06
73,0.73046875,0.9453125,0.73046875,-0.002373426955728064,0.9981381360475303,1.5517578125,0.0,7.771444919806798e-06
74,0.71484375,0.93359375,0.71484375,-0.00447545717452158,0.999897718686723,1.30810546875,0.0,7.706905767237288e-06
75,0.640625,0.94140625,0.640625,-0.005477786071423907,0.9992439129135783,1.642822265625,0.0,7.641763268666832e-06
76,0.6796875,0.94140625,0.6796875,-0.0035784620586127858,1.0029257674536032,1.614990234375,0.0,7.576035233404095e-06
77,0.66015625,0.9609375,0.66015625,-0.0037797447776029003,0.9983239088534402,1.2108154296875,0.0,7.50973963083763e-06
78,0.61328125,0.96875,0.61328125,-0.0014446242441579216,0.9977064800627337,1.3485107421875,0.0,7.442894585523219e-06
79,0.80078125,0.9453125,0.80078125,-0.0035725281759368954,1.0006813337070197,1.1490478515625,0.0,7.3755183722288066e-06
80,0.7265625,0.96875,0.7265625,-0.0035404497939452995,1.0018330582389456,1.379638671875,0.0,7.307629410938363e-06
81,0.73046875,0.9609375,0.73046875,-0.0048592613711662125,1.000059723367564,1.616943359375,0.0,7.239246261816035e-06
82,0.8046875,0.94921875,0.8046875,-0.002112013340138219,0.9961162587056838,1.620849609375,0.0,7.1703876201319935e-06
83,0.70703125,0.95703125,0.70703125,-0.0014085410302868695,1.0003329236497658,1.6337890625,0.0,7.101072311151325e-06
84,0.640625,0.94921875,0.640625,-0.006837112576249638,1.0014847784772474,1.385009765625,0.0,7.031319284987395e-06
85,0.68359375,0.95703125,0.68359375,-0.0038052447228835717,0.9981950449920126,1.12548828125,0.0,6.961147611421077e-06
86,0.77734375,0.96484375,0.77734375,-0.0014386714210559148,0.9988497763931005,1.6484375,0.0,6.8905764746872645e-06
87,0.62109375,0.94140625,0.62109375,-0.004706166070263862,0.9986902214941913,1.556396484375,0.0,6.819625168230093e-06
88,0.6484375,0.93359375,0.6484375,-0.003741581965186924,0.9998974539984761,1.5087890625,0.0,6.7483130894283e-06
89,0.796875,0.94921875,0.796875,-0.004643162321599448,0.9967088183797771,1.647216796875,0.0,6.676659734292189e-06
90,0.6875,0.96484375,0.6875,-0.005058325895788585,1.0010255525598,1.298583984375,0.0,6.604684692133597e-06
91,0.8125,0.953125,0.8125,-0.0008109205009532161,0.9990270260592357,1.134765625,0.0,6.532407640210383e-06
92,0.765625,0.95703125,0.765625,-0.0032744856507633813,1.0029532584464762,1.649169921875,0.0,6.459848338346862e-06
93,0.796875,0.96875,0.796875,-0.0020788773254025728,0.9995244656694229,1.65185546875,0.0,6.387026623531662e-06
94,0.8046875,0.96484375,0.8046875,-0.004589675658280612,0.9967472166375536,1.1170654296875,0.0,6.313962404494496e-06
95,0.6875,0.93359375,0.6875,-0.002626206984587043,1.0011595376605715,1.558837890625,0.0,6.240675656263304e-06
96,0.70703125,0.9609375,0.70703125,-0.0023602077723694492,1.000497166137451,1.6240234375,0.0,6.16718641470329e-06
97,0.78125,0.984375,0.78125,-0.001809373810829129,1.0011886717695269,1.664794921875,0.0,6.093514771039311e-06
98,0.7265625,0.95703125,0.7265625,-0.0025694138330436544,0.9998038297129525,1.648193359375,0.0,6.019680866363138e-06
99,0.87109375,0.97265625,0.87109375,-0.0028663642406172585,0.9982892230804791,1.32080078125,0.0,5.945704886127083e-06
100,0.828125,0.95703125,0.828125,-0.0031349083715213055,0.9999717153988832,1.671142578125,0.0,5.871607054625496e-06
101,0.80859375,0.97265625,0.80859375,-0.000633394074611715,0.9962173091151421,1.353515625,0.0,5.797407629465647e-06
102,0.77734375,0.9609375,0.77734375,-0.0015370464466286649,0.9980237447111521,1.653564453125,0.0,5.723126896029501e-06
103,0.75390625,0.9609375,0.75390625,-0.005291559506076737,1.002129317108843,1.2913818359375,0.0,5.648785161927886e-06
104,0.828125,0.97265625,0.828125,-0.0028022299948133877,1.0013933949084688,1.14111328125,0.0,5.574402751448614e-06
105,0.75390625,0.9453125,0.75390625,-0.0016585516186751192,0.9998680898534905,1.641845703125,0.0,5.5e-06
106,0.81640625,0.98046875,0.81640625,-0.0027042551289468975,0.998818121833927,1.325927734375,0.0,5.4255972485513875e-06
107,0.7421875,0.97265625,0.7421875,-0.0019595649482653243,1.0001498377657632,1.56591796875,0.0,5.351214838072113e-06
108,0.7890625,0.96484375,0.7890625,-0.003790163754729292,1.0000712831834153,1.627197265625,0.0,5.276873103970499e-06
109,0.69140625,0.953125,0.69140625,-0.004159395073656924,1.000312486779377,1.619140625,0.0,5.2025923705343525e-06
110,0.8359375,0.96875,0.8359375,-0.0021420506782305893,0.999809016822738,1.099609375,0.0,5.1283929453745055e-06
111,0.6796875,0.94921875,0.6796875,-0.0049725304770618095,1.000381059897611,1.620849609375,0.0,5.054295113872919e-06
112,0.73046875,0.9765625,0.73046875,-0.004875830931382552,1.0002341514237731,1.447265625,0.0,4.980319133636863e-06
113,0.71875,0.94140625,0.71875,-0.0024068142593023367,0.997845907105915,1.2791748046875,0.0,4.90648522896069e-06
114,0.73828125,0.96484375,0.73828125,-0.0043279987019388955,0.999530036910086,1.6181640625,0.0,4.832813585296712e-06
115,0.70703125,0.98046875,0.70703125,-0.00245825147794676,0.9981561799125025,0.977783203125,0.0,4.759324343736697e-06
116,0.7734375,0.96875,0.7734375,-0.0033960832824959652,1.0022525109129452,1.328125,0.0,4.686037595505507e-06
117,0.78125,0.98046875,0.78125,-0.002047025527645019,1.0021078195573752,1.578369140625,0.0,4.6129733764683395e-06
118,0.6484375,0.953125,0.6484375,-0.0015789856088304077,0.9999036829830702,1.220703125,0.0,4.5401516616531395e-06
119,0.73828125,0.95703125,0.73828125,-0.004064470082084881,1.0019071096259742,1.64404296875,0.0,4.467592359789619e-06
120,0.75390625,0.953125,0.75390625,-0.0030656237722723745,1.0005649399281686,1.64208984375,0.0,4.395315307866404e-06
121,0.76953125,0.96875,0.76953125,-0.0047778482335516514,1.002221823194627,1.2620849609375,0.0,4.323340265707811e-06
122,0.79296875,0.953125,0.79296875,-0.002816905259123814,0.9968957154840826,1.218505859375,0.0,4.251686910571701e-06
123,0.73046875,0.96484375,0.73046875,-0.003359904163517058,0.9982453334575824,1.663818359375,0.0,4.1803748317699094e-06
124,0.75,0.9609375,0.75,-0.0036981423563702265,0.9968797792678398,1.65234375,0.0,4.109423525312737e-06
125,0.70703125,0.96484375,0.70703125,-0.003361716547942706,0.9975501107779878,1.483642578125,0.0,4.038852388578925e-06
126,0.76953125,0.9609375,0.76953125,-0.005882679537990043,1.0023191081467022,1.642333984375,0.0,3.968680715012607e-06
127,0.7421875,0.96875,0.7421875,-0.003191160925780423,0.9996594364596447,1.2406005859375,0.0,3.898927688848675e-06
128,0.765625,0.953125,0.765625,-0.0026645919951988617,0.9995345930919184,1.08984375,0.0,3.829612379868006e-06
129,0.8046875,0.9765625,0.8046875,-0.0029284908966786816,1.001003186650309,1.3096923828125,0.0,3.7607537381839664e-06
130,0.75390625,0.97265625,0.75390625,-0.0020587287846183244,0.9996035424229787,1.162109375,0.0,3.6923705890616385e-06
131,0.734375,0.9765625,0.734375,-0.0016021686633393983,0.9994847778645665,1.05908203125,0.0,3.6244816277711944e-06
132,0.7890625,0.9765625,0.7890625,-0.004869716519351641,0.9986940379856039,1.625732421875,0.0,3.5571054144767827e-06
133,0.79296875,0.96484375,0.79296875,-0.0006329137167995214,1.0027764514991244,1.34716796875,0.0,3.490260369162371e-06
134,0.796875,0.98046875,0.796875,-0.003968518197325466,0.9998194266938906,1.2470703125,0.0,3.423964766595906e-06
135,0.73046875,0.94140625,0.73046875,-0.0028263237970804767,1.0001986811137953,1.2803955078125,0.0,3.3582367313331692e-06
136,0.796875,0.953125,0.796875,-0.002134835438482696,0.9996666629496379,1.1905517578125,0.0,3.293094232762715e-06
137,0.7578125,0.96875,0.7578125,-0.005670766466209898,0.9980249057193668,1.6376953125,0.0,3.228555080193205e-06
138,0.62890625,0.953125,0.62890625,-0.0014338763614887284,0.9993070511512032,1.646728515625,0.0,3.1646369179845332e-06
139,0.81640625,0.9765625,0.81640625,-0.004472060712942039,0.999809506970163,1.17529296875,0.0,3.1013572207240293e-06
140,0.80078125,0.9609375,0.80078125,-0.002218277799329371,0.9996657109675208,1.6630859375,0.0,3.03873328844908e-06
141,0.79296875,0.9765625,0.79296875,-0.0022935586057428736,1.0018463659212407,1.650634765625,0.0,2.9767822419174734e-06
142,0.80859375,0.9609375,0.80859375,-0.003216894419892924,0.9968038485049386,1.662353515625,0.0,2.915521017926754e-06
143,0.71875,0.94140625,0.71875,-0.00531642563873902,0.9987466931649119,1.342529296875,0.0,2.8549663646838717e-06
144,0.83203125,0.97265625,0.83203125,-0.00222173857036978,1.0041139581828278,1.586181640625,0.0,2.795134837226387e-06
145,0.7734375,0.9765625,0.7734375,-0.0021697828049127565,1.003103086933715,1.5341796875,0.0,2.736042792896495e-06
146,0.82421875,0.98828125,0.82421875,-0.004490759643658748,0.9990010023736934,1.2340087890625,0.0,2.6777063868690836e-06
147,0.8203125,0.9765625,0.8203125,-0.003322893820495665,1.001227435642113,1.2059326171875,0.0,2.6201415677350753e-06
148,0.75,0.96875,0.75,-0.004239659589984512,0.9966845689039201,1.1002197265625,0.0,2.5633640731412414e-06
149,0.76171875,0.97265625,0.76171875,-0.00292042341970955,1.0000770483769892,1.37939453125,0.0,2.5073894254876826e-06
150,0.77734375,0.94921875,0.77734375,-0.003380635836720103,0.9983607863440356,1.623046875,0.0,2.452232927684166e-06
151,0.703125,0.95703125,0.703125,-0.003601866785174934,0.9993191253566223,1.166748046875,0.0,2.397909658966454e-06
152,0.765625,0.96484375,0.765625,-0.003927530661940182,0.999127945621546,1.6591796875,0.0,2.3444344707738017e-06
153,0.7421875,0.95703125,0.7421875,-0.002213814937931602,0.9993036498776615,1.4990234375,0.0,2.2918219826887137e-06
154,0.75,0.9609375,0.75,-0.004068680580985529,1.0011903357244245,1.319580078125,0.0,2.2400865784401e-06
155,0.69921875,0.98046875,0.69921875,-0.0012581246282934444,1.0022060706969897,1.249267578125,0.0,2.1892424019709082e-06
156,0.70703125,0.984375,0.70703125,-0.00310649002858554,0.995534278852821,1.41943359375,0.0,2.139303353571309e-06
157,0.67578125,0.96484375,0.67578125,-0.002988429900142364,1.0049020105549122,1.5458984375,0.0,2.0902830860784945e-06
158,0.6953125,0.9765625,0.6953125,-0.005828478253533831,0.9986395973004496,1.2752685546875,0.0,2.042195001144136e-06
159,0.69921875,0.96875,0.69921875,-0.0011462964685051702,0.9966644607106704,1.648193359375,0.0,1.9950522455704945e-06
160,0.8515625,0.984375,0.8515625,-0.0023736250586807728,0.9975010308764746,1.16943359375,0.0,1.94886770771623e-06
161,0.6640625,0.97265625,0.6640625,-0.0029693793303522398,1.0038945011180453,1.601318359375,0.0,1.903654013972839e-06
162,0.671875,0.96484375,0.671875,-0.001475154457239114,0.9973912561388956,1.2718505859375,0.0,1.8594235253127373e-06
163,0.71484375,0.97265625,0.71484375,-0.0030574240427085897,1.0026631985999215,1.2451171875,0.0,1.8161883339098845e-06
164,0.80078125,0.984375,0.80078125,-0.0004647021714845323,0.9984491787232684,1.3890380859375,0.0,1.77396025983391e-06
165,0.76171875,0.9609375,0.76171875,-0.004907835889753187,1.0023994960581042,1.630859375,0.0,1.7327508478186216e-06
166,0.69921875,0.96875,0.69921875,-0.003965951441841753,0.9998420796489238,1.1275634765625,0.0,1.6925713641057902e-06
167,0.77734375,0.94921875,0.77734375,-0.005917173025409284,1.0034198548418585,1.6416015625,0.0,1.6534327933650741e-06
168,0.85546875,0.95703125,0.85546875,-0.0021614927786686167,0.9989209951641026,1.612548828125,0.0,1.6153458356909175e-06
169,0.74609375,0.96484375,0.74609375,-0.0025418113054911373,0.9968621189338202,1.5478515625,0.0,1.5783209036772519e-06
170,0.76953125,0.98046875,0.76953125,-0.002331728152512369,0.9977522200831562,1.181884765625,0.0,1.5423681195707997e-06
171,0.77734375,0.96875,0.77734375,-0.004400631256430643,0.9947158026104419,1.495849609375,0.0,1.507497312503747e-06
172,0.734375,0.953125,0.734375,-0.004532615976131638,1.0004918923847235,1.3717041015625,0.0,1.4737180158065645e-06
173,0.7578125,0.984375,0.7578125,-0.0037072949880894157,0.9959963543902723,1.0252685546875,0.0,1.441039464401685e-06
174,0.6953125,0.93359375,0.6953125,-0.004580409117806994,1.002937162961762,1.2476806640625,0.0,1.409470592278769e-06
175,0.6484375,0.96484375,0.6484375,-0.0053177047448116355,1.0005700531592252,1.626953125,0.0,1.3790200300522415e-06
176,0.65234375,0.97265625,0.65234375,-0.0035149388222635025,1.0001250794567944,1.63671875,0.0,1.3496961026017689e-06
177,0.81640625,0.97265625,0.81640625,-0.0005064437259534316,1.0014733426054827,1.4246826171875,0.0,1.321506826796319e-06
178,0.68359375,0.96484375,0.68359375,-0.0008832443832034187,0.9976097504718956,1.41455078125,0.0,1.2944599093024268e-06
179,0.71484375,0.94921875,0.71484375,-0.002620333914819639,1.001492198915037,1.3115234375,0.0,1.2685627444772749e-06
180,0.76953125,0.9765625,0.76953125,-0.0009114592285186518,0.9979076048981198,1.4149169921875,0.0,1.2438224123471444e-06
181,0.78125,0.95703125,0.78125,-0.007179035574779391,0.9959967536849395,1.662109375,0.0,1.2202456766718092e-06
182,0.75390625,0.96875,0.75390625,-0.0038366217177099315,0.998671271320899,1.37451171875,0.0,1.1978389830953908e-06
183,0.75,0.9765625,0.75,-0.0015023358309917967,1.003026776282255,1.522705078125,0.0,1.1766084573841836e-06
184,0.82421875,0.9765625,0.82421875,-0.0019085514268226689,0.9984929181373094,1.28515625,0.0,1.1565599037519317e-06
185,0.75390625,0.93359375,0.75390625,-0.004365793737633794,0.9984042838347974,1.628662109375,0.0,1.1376988032730135e-06
186,0.69921875,0.96484375,0.69921875,-0.004323759747421718,1.002348328750254,1.4892578125,0.0,1.1200303123839744e-06
187,0.7421875,0.9765625,0.7421875,-0.003058968306504539,1.0010750026624833,1.529541015625,0.0,1.1035592614738034e-06
188,0.76953125,0.96484375,0.76953125,-0.002001319247028732,1.0025538625173498,1.64892578125,0.0,1.088290153563358e-06
189,0.79296875,0.96875,0.79296875,-0.0022276898671407253,1.0012407885260897,1.1953125,0.0,1.0742271630742795e-06
190,0.70703125,0.984375,0.70703125,-0.0036290838788772817,0.9986135110302683,1.421142578125,0.0,1.0613741346877498e-06
191,0.66015625,0.95703125,0.66015625,-0.0029990466769049817,0.9965337268286696,1.344970703125,0.0,1.049734582293392e-06
192,0.75390625,0.9453125,0.75390625,-0.0007400344456982566,1.002030532765705,1.370849609375,0.0,1.0393116880286117e-06
193,0.796875,0.9609375,0.796875,-0.0037714280304044223,1.0024148636575057,1.3116455078125,0.0,1.0301083014086284e-06
194,0.78125,0.9453125,0.78125,-0.005649237396312401,0.9977472445811002,1.6533203125,0.0,1.0221269385474488e-06
195,0.74609375,0.9609375,0.74609375,-0.0018522835125622805,0.9987771535809716,1.626953125,0.0,1.0153697814699858e-06
196,0.7734375,0.96484375,0.7734375,-0.006015357794240117,1.0002028487114039,1.3447265625,0.0,1.0098386775155147e-06
197,0.8359375,0.97265625,0.8359375,-0.005460352952468384,0.9989136918618,1.288330078125,0.0,1.0055351388326289e-06
198,0.77734375,0.98046875,0.77734375,-0.0055578650922143424,0.9969086078268011,1.1944580078125,0.0,1.0024603419658329e-06
199,0.78515625,0.93359375,0.78515625,-0.0032451966044391156,1.0019571415719912,1.137451171875,0.0,1.0006151275338897e-06
