step,train_reward,train_format_reward,train_answer_reward,train_loss,gradient_norm,token_entropy,clip_fraction,learning_rate
0,0.03125,0.19921875,0.03125,-0.0006061599465283507,0.042802829883211796,1.778564453125,0.0,1e-05
1,0.41796875,0.75,0.41796875,-0.0011003274906897786,0.4990815131608256,1.592529296875,0.0,2e-05
2,0.4140625,0.765625,0.4140625,-0.0012279932561796159,0.386626868975344,1.61767578125,0.0,3e-05
3,0.484375,0.78515625,0.484375,-0.0008199134811093245,0.39492359683947054,1.573486328125,0.0,4e-05
4,0.625,0.91796875,0.625,-0.000934750883061497,0.7713211656111739,1.565673828125,0.0,5e-05
5,0.66015625,0.96484375,0.66015625,-0.0005525766715379632,0.9955185976944798,1.624755859375,0.0,4.998769829017084e-05
6,0.62109375,0.984375,0.62109375,-0.0007684032166253019,0.9986950992319943,1.0030517578125,0.0,4.995080661242243e-05
7,0.609375,0.98046875,0.609375,-0.0006857988462343201,1.0018125841130516,1.0836181640625,0.0,4.988936530726276e-05
8,0.609375,0.97265625,0.609375,-0.0007875560013417271,0.9997804999116907,1.345458984375,0.0,4.980344155985695e-05
9,0.66796875,0.98828125,0.66796875,-0.0010086988770581229,0.9982320363385242,1.2169189453125,0.0,4.9693129326561254e-05
10,0.7109375,0.9765625,0.7109375,-0.0007165445366013046,1.0002637005469224,1.0562744140625,0.0,4.9558549232183214e-05
11,0.78125,0.96484375,0.78125,-0.0010188056949118618,0.997901971602098,1.0277099609375,0.0,4.939984843808013e-05
12,0.85546875,0.984375,0.85546875,-0.0008000502640896912,1.0016284467657572,0.953857421875,0.0,4.9217200481240346e-05
13,0.828125,0.97265625,0.828125,-0.0005088008063012239,0.9985313131848588,0.9752197265625,0.0,4.901080508452305e-05
14,0.7890625,0.953125,0.7890625,-0.0004812989050151373,0.8796488312754241,1.30615234375,0.0,4.878088793826428e-05
15,0.80859375,0.984375,0.80859375,-0.00041642818541731685,0.997495558532779,1.11474609375,0.0,4.8527700453487873e-05
16,0.75,0.9765625,0.75,-0.0007496110688407498,1.0002576780873962,1.602294921875,0.0,4.825151948699116e-05
17,0.90625,0.9921875,0.90625,-0.00015247413170982327,0.8353045534715784,1.236328125,0.0,4.795264703860616e-05
18,0.6953125,0.94140625,0.6953125,-0.0008064613675742294,1.0040683833354482,1.572265625,0.0,4.763140992096718e-05
19,0.75390625,0.9921875,0.75390625,-0.0002010990893950293,0.8997482208549968,1.554443359375,0.0,4.7288159402146e-05
20,0.921875,0.9921875,0.921875,-0.0002252304720968823,0.7744105772628777,1.09521484375,0.0,4.692327082154542e-05
21,0.83203125,0.98046875,0.83203125,-0.0003048628097985784,0.9997714934400973,1.544677734375,0.0,4.6537143179471045e-05
22,0.828125,0.984375,0.828125,-0.0003248234220336599,0.638704823732585,1.2220458984375,0.0,4.6130198700830455e-05
23,0.859375,0.98046875,0.859375,-0.0003172160904227894,0.9573844877182693,1.11865234375,0.0,4.570288237343632e-05
24,0.80078125,0.984375,0.80078125,-0.00047138943011759693,1.0040528310321024,1.3798828125,0.0,4.525566146141886e-05
25,0.73046875,0.95703125,0.73046875,-0.0005294334548651136,1.0016111316880787,1.521728515625,0.0,4.478902499427933e-05
26,0.87890625,0.9921875,0.87890625,-0.00017376986920680793,0.8180177198018938,1.3148193359375,0.0,4.430348323214347e-05
27,0.7734375,0.97265625,0.7734375,-0.0010348845894654346,1.0002077028241543,1.18017578125,0.0,4.379956710779951e-05
28,0.81640625,0.984375,0.81640625,-0.0005088219718345499,1.0010489625432037,1.14794921875,0.0,4.327782764613099e-05
29,0.81640625,0.99609375,0.81640625,-0.0006780303835967061,0.9955856556769054,1.354736328125,0.0,4.273883536157918e-05
30,0.8359375,0.98046875,0.8359375,-0.0004692559321028966,0.9983665867185452,1.4765625,0.0,4.2183179634293794e-05
31,0.83984375,0.98046875,0.83984375,-0.0002616772740111628,0.999543636074521,1.0799560546875,0.0,4.1611468065654586e-05
32,0.82421875,0.984375,0.82421875,-0.0007796157087227584,1.0005783000175712,1.4273681640625,0.0,4.1024325813868065e-05
33,0.828125,0.98828125,0.828125,-0.0012525246274890378,0.9986912569125581,1.6187744140625,0.0,4.0422394910366236e-05
34,0.8203125,0.98828125,0.8203125,-0.001347194693153142,0.9980769418813427,1.949951171875,0.0,3.980633355775461e-05
35,0.82421875,0.96484375,0.82421875,-0.0005585260280440707,1.0014719321300094,2.528564453125,0.0,3.917681541007734e-05
36,0.73828125,0.97265625,0.73828125,-0.000871730100698187,1.0030479761787277,3.4130859375,0.0,3.853452883618644e-05
37,0.84375,0.953125,0.84375,-0.0010802936631080229,1.000930966172498,3.13671875,0.0,3.788017616702048e-05
38,0.6796875,0.93359375,0.6796875,-0.0012954998910572613,0.9983000030797069,4.0869140625,0.0,3.721447292761609e-05
39,0.828125,0.96875,0.828125,-0.0018963602069561603,0.9977166028440917,5.13916015625,0.0,3.6538147054691817e-05
40,0.7890625,0.93359375,0.7890625,-0.0030083921064942842,0.9995900674739118,4.640625,0.0,3.5851938100659964e-05
41,0.8203125,0.95703125,0.8203125,-0.002653776860825019,1.0013923265624558,5.44482421875,0.0,3.515659642493697e-05
42,0.8203125,0.96484375,0.8203125,-0.0018989287782460451,0.9998009661042742,4.65869140625,0.0,3.445288237343632e-05
43,0.7578125,0.98828125,0.7578125,-0.003619382603574195,1.002663898474145,6.1708984375,0.0,3.37415654471415e-05
44,0.8203125,0.97265625,0.8203125,-0.0033114464945356303,1.000720184584285,5.73046875,0.0,3.3023423460667985e-05
45,0.859375,0.9765625,0.859375,-0.0029499783977371408,0.9994558003199983,6.509765625,0.0,3.229924169173431e-05
46,0.79296875,0.96484375,0.79296875,-0.0037145745336601976,0.9972377031240215,6.2158203125,0.0,3.156981202247248e-05
47,0.765625,0.93359375,0.765625,-0.008363331312466471,0.996340765564575,6.4716796875,0.0,3.0835932073516444e-05
48,0.7109375,0.96484375,0.7109375,-0.0016484825355291832,1.0004038775210369,6.611328125,0.0,3.0098404331815695e-05
49,0.8203125,0.9609375,0.8203125,-0.0032657736555847805,1.003475566784982,7.46875,0.0,2.9358035273127483e-05
50,0.828125,0.9921875,0.828125,-0.0065895168136194116,0.9983644962224919,8.314453125,0.0,2.86156344801475e-05
51,0.77734375,0.9765625,0.77734375,-0.006947375095194275,1.0032056107258294,7.59765625,0.0,2.787201375724307e-05
52,0.7734375,0.97265625,0.7734375,0.002689289252884919,0.9974509836973395,7.36328125,0.0,2.7127986242756936e-05
53,0.8125,0.97265625,0.8125,-0.004321364212955814,1.0008205461525594,7.666015625,0.0,2.6384365519852497e-05
54,0.83203125,0.95703125,0.83203125,-0.008491997577948496,1.0023404540419434,6.6279296875,0.0,2.5641964726872526e-05
55,0.7890625,0.9765625,0.7890625,-0.0026565771763671364,1.0006893796473233,7.0517578125,0.0,2.4901595668184314e-05
56,0.7890625,0.98046875,0.7890625,-0.0025389722832187545,1.002084835258242,6.203125,0.0,2.4164067926483555e-05
57,0.75,0.984375,0.75,-0.002231865624708007,0.9984594570439326,7.244140625,0.0,2.3430187977527533e-05
58,0.78125,0.93359375,0.78125,-0.005560266492466326,0.9995222511493499,6.7861328125,0.0,2.27007583082657e-05
59,0.79296875,0.93359375,0.79296875,-0.01741498602405045,1.0023668976772955,6.6689453125,0.0,2.197657653933202e-05
60,0.7421875,0.9453125,0.7421875,-0.005706032698753916,0.9976635138604604,6.9365234375,0.0,2.1258434552858502e-05
61,0.78515625,0.94140625,0.78515625,-0.0151075115572894,0.9964817284038232,7.1884765625,0.0,2.0547117626563686e-05
62,0.75,0.91796875,0.75,-0.028099999883124838,1.0049915997829355,7.7939453125,0.0,1.9843403575063033e-05
63,0.6875,0.91796875,0.6875,-0.01301252231496619,0.9959056967407574,8.173828125,0.0,1.914806189934003e-05
64,0.73046875,0.93359375,0.73046875,-0.021383930634328863,0.9977467022899918,7.9326171875,0.0,1.8461852945308192e-05
65,0.78125,0.94140625,0.78125,0.0003719155356520787,1.000318958515639,7.8720703125,0.0,1.7785527072383914e-05
66,0.81640625,0.9453125,0.81640625,-0.01712142606265843,1.000039746246003,7.9296875,0.0,1.711982383297953e-05
67,0.8203125,0.88671875,0.8203125,-0.013914836943968112,1.0020204554006678,7.3876953125,0.0,1.6465471163813574e-05
68,0.82421875,0.9375,0.82421875,-0.013386867078224896,0.9967272625510356,7.322265625,0.0,1.5823184589922667e-05
69,0.875,0.94921875,0.875,-0.010992020510457223,0.9941807622916482,6.2451171875,0.0,1.5193666442245399e-05
70,0.73828125,0.9296875,0.73828125,-0.011596107244258747,1.0008461261910069,6.3388671875,0.0,1.457760508963377e-05
71,0.76953125,0.921875,0.76953125,-0.01755332256652764,0.998900876522989,6.1513671875,0.0,1.3975674186131937e-05
72,0.79296875,0.9140625,0.79296875,-0.00878366243250639,1.0010496878892259,5.974609375,0.0,1.3388531934345419e-05
73,0.8046875,0.9453125,0.8046875,-0.010668419536614238,0.9992903040742203,5.9931640625,0.0,1.2816820365706204e-05
74,0.6953125,0.91796875,0.6953125,-0.035527254582120804,0.997352655533622,6.033203125,0.0,1.226116463842083e-05
75,0.7578125,0.921875,0.7578125,-0.004745414737044484,0.9969448426506403,6.0380859375,0.0,1.1722172353869008e-05
76,0.63671875,0.8359375,0.63671875,-0.031862653032476373,1.0004440235373722,6.060546875,0.0,1.12004328922005e-05
77,0.7265625,0.875,0.7265625,-0.03314875844330345,1.003640166807375,5.990234375,0.0,1.0696516767856545e-05
78,0.64453125,0.86328125,0.64453125,-0.02396859168584342,1.0021159053855213,5.89453125,0.0,1.0210975005720677e-05
79,0.73828125,0.92578125,0.73828125,-0.02432600859174272,1.0015448333535486,5.9755859375,0.0,9.744338538581147e-06
80,0.74609375,0.9296875,0.74609375,-0.03450816883560037,0.9988660068213154,5.8203125,0.0,9.297117626563686e-06
