step,train_reward,train_format_reward,train_answer_reward,train_loss,gradient_norm,token_entropy,clip_fraction,learning_rate
0,0.02734375,0.19140625,0.02734375,-0.0014609568679588847,0.12173313918347879,1.772705078125,0.0,2.0000000000000003e-06
1,0.0546875,0.2421875,0.0546875,-0.0028213001860422082,0.149327284171482,1.7412109375,0.0,4.000000000000001e-06
2,0.03125,0.2265625,0.03125,-0.0009008832494146191,0.15457693200033287,1.70849609375,0.0,6e-06
3,0.02734375,0.1953125,0.02734375,-0.0013554930228565354,0.11330679971290325,1.711181640625,0.0,8.000000000000001e-06
4,0.05859375,0.25,0.05859375,-0.0018464745407982264,0.18098003357178266,1.72900390625,0.0,1e-05
5,0.08203125,0.2734375,0.08203125,-0.0029605621894006617,0.23147821526877632,1.774169921875,0.0,9.997539658034168e-06
6,0.078125,0.30859375,0.078125,-0.0017702899008327222,0.1852948932436025,1.7275390625,0.0,9.990161322484486e-06
7,0.1015625,0.3203125,0.1015625,-0.006179873504152056,0.2820246485936265,1.7392578125,0.0,9.977873061452553e-06
8,0.08984375,0.43359375,0.08984375,-0.002236098621324345,0.2857821822467761,1.755615234375,0.0,9.960688311971389e-06
9,0.12890625,0.45703125,0.12890625,-0.005454383059259271,0.33012621670955283,1.706298828125,0.0,9.938625865312252e-06
10,0.140625,0.4609375,0.140625,-0.005251258033240447,0.3690406434343742,1.740234375,0.0,9.911709846436643e-06
11,0.19921875,0.5,0.19921875,-0.004313699008662297,0.5532249951347035,1.733642578125,0.0,9.879969687616028e-06
12,0.1875,0.58984375,0.1875,-0.005365230014376721,0.8575897365535401,1.7197265625,0.0,9.84344009624807e-06
13,0.24609375,0.64453125,0.24609375,-0.006929930058504397,0.9996333314881132,1.715087890625,0.0,9.80216101690461e-06
14,0.25,0.5859375,0.25,-0.00419419136869692,1.0008226679064087,1.656982421875,0.0,9.756177587652857e-06
15,0.28515625,0.60546875,0.28515625,-0.00516548423365748,0.9989689264235506,1.660888671875,0.0,9.705540090697574e-06
16,0.31640625,0.69140625,0.31640625,-0.0025347545639533564,0.9987623390693687,1.580810546875,0.0,9.650303897398232e-06
17,0.39453125,0.69921875,0.39453125,-0.004669796425105233,0.9966966875858176,1.6416015625,0.0,9.590529407721232e-06
18,0.29296875,0.76953125,0.29296875,-0.003924407315935241,1.0014778060507368,1.638427734375,0.0,9.526281984193437e-06
19,0.41015625,0.77734375,0.41015625,-0.004050899035519251,0.999576783315149,1.631103515625,0.0,9.4576318804292e-06
20,0.45703125,0.76953125,0.45703125,-0.004057629338603874,0.9990391309741816,1.59521484375,0.0,9.384654164309083e-06
21,0.40625,0.77734375,0.40625,-0.004387660755128309,0.9981566619475163,1.606201171875,0.0,9.30742863589421e-06
22,0.48046875,0.8203125,0.48046875,-0.005688461762474617,0.998365239060825,1.5830078125,0.0,9.226039740166091e-06
23,0.484375,0.80859375,0.484375,-0.0039703256989014335,1.0011584920326992,1.603271484375,0.0,9.140576474687265e-06
24,0.51953125,0.8828125,0.51953125,-0.004673084590649523,1.0036251680061157,1.627685546875,0.0,9.051132292283772e-06
25,0.46484375,0.83203125,0.46484375,-0.004454777592400205,0.997282376258309,1.560791015625,0.0,8.957804998855866e-06
26,0.4609375,0.859375,0.4609375,-0.004772680649693939,0.9976947395585043,1.62841796875,0.0,8.860696646428693e-06
27,0.421875,0.85546875,0.421875,-0.004779002285431488,0.9990721428210281,1.60009765625,0.0,8.759913421559902e-06
28,0.55859375,0.80078125,0.55859375,-0.004822988904834347,1.0000711343201922,1.5888671875,0.0,8.655565529226199e-06
29,0.5,0.90625,0.5,-0.007452068201018847,0.999500889805665,1.38037109375,0.0,8.547767072315835e-06
30,0.52734375,0.875,0.52734375,-0.00416721720557689,1.0035248169985331,1.61767578125,0.0,8.43663592685876e-06
31,0.546875,0.89453125,0.546875,-0.0024103630321405944,0.9998507539262612,1.58837890625,0.0,8.322293613130917e-06
32,0.4921875,0.85546875,0.4921875,-0.004492773482979828,1.004335229585856,1.639892578125,0.0,8.204865162773613e-06
33,0.5,0.8671875,0.5,-0.003995530430206173,1.0019984558939168,1.62255859375,0.0,8.084478982073247e-06
34,0.55078125,0.88671875,0.55078125,-0.006325569282125798,0.9988103611406072,1.6435546875,0.0,7.961266711550923e-06
35,0.5859375,0.8671875,0.5859375,-0.004177682914132674,0.999029850186127,1.628662109375,0.0,7.83536308201547e-06
36,0.53125,0.92578125,0.53125,-0.0026376815458206693,1.00137935331625,1.1239013671875,0.0,7.706905767237288e-06
37,0.59375,0.87890625,0.59375,-0.008834349353492144,0.9970436046513457,1.647216796875,0.0,7.576035233404095e-06
38,0.51953125,0.828125,0.51953125,-0.006878877190501953,0.9980784050200482,1.61376953125,0.0,7.442894585523219e-06
39,0.578125,0.8984375,0.578125,-0.004383645556117699,0.9976688819950144,1.6357421875,0.0,7.307629410938363e-06
40,0.5703125,0.890625,0.5703125,-0.004520743729244714,0.9997048204797958,1.650634765625,0.0,7.1703876201319935e-06
41,0.5703125,0.91796875,0.5703125,-0.0030125948227919253,0.9990058422946209,1.358642578125,0.0,7.031319284987395e-06
42,0.64453125,0.91015625,0.64453125,-0.004823331872103154,1.0025383740601652,1.653076171875,0.0,6.8905764746872645e-06
43,0.56640625,0.90625,0.56640625,-0.0025324517546323477,0.9974600357739276,1.638671875,0.0,6.7483130894283e-06
44,0.57421875,0.875,0.57421875,-0.0014439993792620953,0.9975290361130885,1.47998046875,0.0,6.604684692133597e-06
45,0.57421875,0.921875,0.57421875,-0.002082023969137481,0.9975111986257313,1.65673828125,0.0,6.459848338346862e-06
