step,train_reward,train_format_reward,train_answer_reward,train_loss,gradient_norm,token_entropy,clip_fraction,learning_rate
25,0.6796875,0.9765625,0.6796875,-0.0048746019479040115,0.9980786225804023,1.413818359375,0.0,1.7915609997711733e-05
26,0.7109375,0.96484375,0.7109375,-0.0018648925843081088,1.001678544034308,1.50537109375,0.0,1.7721393292857386e-05
27,0.69140625,0.9765625,0.69140625,-0.004469873536436353,1.001407197795233,1.244873046875,0.0,1.7519826843119803e-05
28,0.765625,0.9765625,0.765625,-0.0007031812206150789,1.001093958363102,1.391845703125,0.0,1.7311131058452398e-05
29,0.74609375,0.984375,0.74609375,-0.0023921919516567414,1.0015381876787752,1.357666015625,0.0,1.709553414463167e-05
30,0.70703125,0.97265625,0.70703125,-0.0007489783417895524,1.0016275181477587,1.3974609375,0.0,1.687327185371752e-05
31,0.7734375,0.984375,0.7734375,-0.0023422057420248166,1.0004457754160982,1.68798828125,0.0,1.6644587226261834e-05
32,0.7421875,0.984375,0.7421875,-0.005044532979354699,0.9964373219802884,1.7401123046875,0.0,1.6409730325547225e-05
33,0.796875,0.96484375,0.796875,-0.0026557637334008177,1.003219295483936,2.08837890625,0.0,1.6168957964146494e-05
34,0.73046875,0.96484375,0.73046875,-0.008354885056178318,0.9981225879650127,2.0224609375,0.0,1.5922533423101847e-05
35,0.8125,0.98046875,0.8125,-0.004657446809233079,1.0028685298446982,1.885498046875,0.0,1.567072616403094e-05
36,0.71875,0.984375,0.71875,-0.004597494784320588,0.9973917331138452,2.094482421875,0.0,1.5413811534474576e-05
37,0.77734375,0.99609375,0.77734375,-0.0016643458948237821,0.9983912301762965,2.186279296875,0.0,1.515207046680819e-05
38,0.71484375,0.96484375,0.71484375,-0.002504370927454147,1.0025981378654543,1.85009765625,0.0,1.4885789171046437e-05
39,0.765625,0.984375,0.765625,-0.007023085666446605,0.9995019534102061,1.5164794921875,0.0,1.4615258821876727e-05
40,0.80859375,0.984375,0.80859375,-0.005162839239346795,1.000880017129951,1.58251953125,0.0,1.4340775240263987e-05
41,0.80859375,0.98046875,0.80859375,-0.00629939818099956,1.0018203843361893,1.67431640625,0.0,1.406263856997479e-05
42,0.84765625,0.9921875,0.84765625,-0.005349140626094595,1.0032988554121183,1.5609130859375,0.0,1.3781152949374529e-05
43,0.6953125,0.96875,0.6953125,-0.005710590312162367,1.0003132713373382,1.81298828125,0.0,1.34966261788566e-05
44,0.7890625,0.98828125,0.7890625,-0.004187586811895017,0.9980795427388748,1.74609375,0.0,1.3209369384267194e-05
45,0.7421875,0.98828125,0.7421875,-0.010160048659599852,0.998083136635516,1.875,0.0,1.2919696676693724e-05
46,0.78125,0.96875,0.78125,-0.0071608509570069145,0.9979496801777321,1.872314453125,0.0,1.2627924808988991e-05
47,0.86328125,0.984375,0.86328125,-0.006872958474218649,1.0050291083670402,1.746337890625,0.0,1.233437282940658e-05
48,0.71484375,1.0,0.71484375,-0.005910269174137284,1.00142836721089,1.7353515625,0.0,1.2039361732726277e-05
49,0.7890625,1.0,0.7890625,-0.013757785920461174,1.0025352073525713,1.76708984375,0.0,1.1743214109250992e-05
50,0.78125,0.98828125,0.78125,-0.010259995080787121,1.0003862577147349,1.849365234375,0.0,1.1446253792059002e-05
51,0.8828125,0.9921875,0.8828125,-0.007279854435182642,0.9970557180284406,1.587646484375,0.0,1.1148805502897228e-05
52,0.75390625,0.984375,0.75390625,-0.006060754516511224,0.9991277546453853,1.841552734375,0.0,1.0851194497102775e-05
53,0.82421875,0.98828125,0.82421875,-0.009365551524751936,1.0043208132473407,1.83984375,0.0,1.0553746207940998e-05
54,0.75390625,0.98046875,0.75390625,-0.0025374830752298294,1.0009578752760921,1.723388671875,0.0,1.0256785890749011e-05
55,0.84765625,0.9921875,0.84765625,-0.008193854228011332,1.000419375617818,1.85400390625,0.0,9.960638267273726e-06
56,0.734375,0.98828125,0.734375,-0.013258551191029255,0.9989439560444804,1.715087890625,0.0,9.665627170593423e-06
57,0.74609375,0.99609375,0.74609375,-0.01577702187023533,1.000939039262191,1.82177734375,0.0,9.372075191011015e-06
58,0.828125,0.98828125,0.828125,-0.008010678844584618,1.003877662584031,1.7529296875,0.0,9.080303323306279e-06
59,0.75390625,0.984375,0.75390625,-0.011545198532985523,1.0047005846545844,2.088134765625,0.0,8.790630615732809e-06
60,0.80078125,0.9921875,0.80078125,-0.015978613153492915,0.9970496480148329,2.22119140625,0.0,8.503373821143402e-06
61,0.75,0.98046875,0.75,-0.007165846482166671,0.9992276053096458,2.20556640625,0.0,8.218847050625474e-06
62,0.8203125,0.99609375,0.8203125,-0.005056262662037625,0.9996814047455435,2.000732421875,0.0,7.937361430025213e-06
63,0.83984375,0.9921875,0.83984375,-0.003248593295666069,1.0031826060763398,2.689697265625,0.0,7.659224759736012e-06
64,0.796875,0.984375,0.796875,-0.013717256111704046,1.0004697276309817,2.344970703125,0.0,7.384741178123277e-06
65,0.859375,0.98046875,0.859375,-0.008778767485637218,0.9968890148800573,2.4072265625,0.0,7.1142108289535654e-06
66,0.87890625,0.984375,0.87890625,-0.019968577966210432,0.9996272571196972,2.73046875,0.0,6.847929533191812e-06
67,0.77734375,0.98828125,0.77734375,-0.0035712476856133435,0.9988445148458197,2.17724609375,0.0,6.58618846552543e-06
68,0.79296875,0.9921875,0.79296875,-0.01888789031909255,1.0043314178106646,2.996826171875,0.0,6.3292738359690664e-06
69,0.828125,0.9921875,0.828125,-0.01166678430263346,1.0001236473167145,3.01123046875,0.0,6.07746657689816e-06
70,0.7890625,0.99609375,0.7890625,-0.009506375252385624,1.0012094560202656,3.0361328125,0.0,5.831042035853508e-06
71,0.8125,0.9921875,0.8125,-0.01737811593193328,0.9999684465034537,2.791259765625,0.0,5.590269674452774e-06
72,0.84375,0.98046875,0.84375,-0.005315316553605953,1.0014965759436636,2.9873046875,0.0,5.355412773738167e-06
73,0.8046875,1.0,0.8046875,-0.006134002673206851,0.9978933272941739,3.015380859375,0.0,5.126728146282483e-06
74,0.80859375,0.99609375,0.80859375,-0.026590897628921084,0.9980250004429676,3.54541015625,0.0,4.904465855368332e-06
75,0.75,0.98828125,0.75,-0.0077756070036230085,0.9973959730398659,3.27978515625,0.0,4.688868941547603e-06
76,0.76953125,0.9609375,0.76953125,-0.015041118676890619,1.0030189683010267,2.7353515625,0.0,4.4801731568802e-06
77,0.74609375,0.9921875,0.74609375,-0.013425986709989957,0.9995734655946497,3.15576171875,0.0,4.278606707142618e-06
78,0.73046875,0.98828125,0.73046875,-0.04296017352316994,0.9998939231149776,3.2021484375,0.0,4.084390002288272e-06
79,0.8828125,1.0,0.8828125,-0.013727473124163225,0.9985086641792791,2.4249267578125,0.0,3.89773541543246e-06
80,0.78125,0.98828125,0.78125,-0.010994952957844362,1.002718638168388,2.840576171875,0.0,3.7188470506254746e-06
81,0.86328125,0.99609375,0.86328125,0.002621050640300382,1.0011868829866986,3.11181640625,0.0,3.54792051966782e-06
82,0.80859375,0.97265625,0.80859375,-0.01192659376829397,0.9952876150473169,2.66162109375,0.0,3.3851427282115803e-06
83,0.78125,0.984375,0.78125,-0.01790516774894968,0.9989061921589638,2.98291015625,0.0,3.230691671381835e-06
84,0.78515625,0.984375,0.78515625,-0.027619892858638195,1.0012925831071064,2.99755859375,0.0,3.0847362391415995e-06
85,0.71484375,1.0,0.71484375,0.004047134239954175,0.9945943002261234,3.03369140625,0.0,2.947436031613129e-06
86,0.8203125,0.98828125,0.8203125,-0.0031442932959180325,1.0015133752614798,3.011474609375,0.0,2.818941184557538e-06
87,0.77734375,0.9921875,0.77734375,-0.005408250177035612,0.9986760564868123,3.18212890625,0.0,2.6993922052035377e-06
88,0.7734375,0.9765625,0.7734375,-0.01819108367089939,1.0017731125165534,2.814453125,0.0,2.5889198186048535e-06
89,0.8984375,0.9921875,0.8984375,-0.018418166057017515,1.0013493501958943,2.5771484375,0.0,2.487644824694289e-06
90,0.71484375,0.9765625,0.71484375,-0.020052642140399257,0.996444339301685,3.21728515625,0.0,2.3956779661907816e-06
91,0.85546875,0.9921875,0.85546875,-0.017179438764287625,0.9991461158534237,2.481201171875,0.0,2.3131198075038634e-06
92,0.84765625,1.0,0.84765625,-0.0017290769465034828,1.0031694229124057,2.669921875,0.0,2.2400606247679487e-06
93,0.8125,0.99609375,0.8125,-0.020076876255188836,1.002074527077155,2.748779296875,0.0,2.176580307126716e-06
94,0.8671875,0.98828125,0.8671875,-0.008127020177198574,0.9996127247768248,2.62841796875,0.0,2.1227482693754995e-06
95,0.7265625,0.984375,0.7265625,-0.011437988268880872,0.9976152718980554,2.74853515625,0.0,2.0786233760572234e-06
96,0.7734375,0.98828125,0.7734375,-0.01830015554151032,0.9998487815147129,3.04345703125,0.0,2.0442538770948977e-06
97,0.83984375,0.984375,0.83984375,-0.011204877635464072,1.0021360057937192,2.98974609375,0.0,2.0196773550310294e-06
98,0.8203125,0.99609375,0.8203125,-0.02284533079910034,1.0008790270521537,3.15234375,0.0,2.0049206839316658e-06
99,0.9140625,0.98828125,0.9140625,-0.0031247879978764104,0.9980317328852435,2.474609375,0.0,2.0000000000000003e-06
