step,train_reward,train_format_reward,train_answer_reward,train_loss,gradient_norm,token_entropy,clip_fraction,learning_rate
1,0.02734375,0.1875,0.02734375,0.00042624123125278857,0.04510102846110178,1.735107421875,0.0,2.0000000000000003e-06
2,0.02734375,0.1875,0.02734375,0.0003614023654563425,0.03926192152689612,1.736083984375,0.009799833194328608,4.000000000000001e-06
3,0.03515625,0.19140625,0.03515625,0.00032698958602850325,0.04968678947202104,1.729248046875,0.0,6e-06
4,0.03515625,0.19140625,0.03515625,0.0003043750373308285,0.050163121064729546,1.7265625,0.01004556752278376,8.000000000000001e-06
5,0.01953125,0.203125,0.01953125,0.00027629821033769986,0.0330375442756572,1.76318359375,0.0,1e-05
6,0.01953125,0.203125,0.01953125,0.0002131881633431476,0.034373740029288245,1.76171875,0.014375,1.2e-05
7,0.0703125,0.28515625,0.0703125,0.00048781588066049153,0.08324509890416955,1.752197265625,0.0,1.4e-05
8,0.0703125,0.28515625,0.0703125,0.00034410661896799866,0.06230049474069362,1.74462890625,0.02483779399837794,1.6000000000000003e-05
9,0.1171875,0.43359375,0.1171875,0.0007938079556311095,0.12264410513964685,1.741943359375,0.0,1.8e-05
10,0.1171875,0.43359375,0.1171875,0.0005516946790660171,0.10202233910353982,1.725341796875,0.0463265306122449,2e-05
11,0.23046875,0.58984375,0.23046875,0.001135834769002031,0.23682266943150762,1.7373046875,0.0,1.9998769744932223e-05
12,0.23046875,0.58984375,0.23046875,0.0005681649636244401,0.21401355736317484,1.715087890625,0.06700922818791946,1.9995079316068335e-05
13,0.25390625,0.67578125,0.25390625,0.0006347083667606057,0.2468360603873584,1.72412109375,0.0,1.9988929722334746e-05
14,0.25390625,0.67578125,0.25390625,0.00024115287487802561,0.14418230270003723,1.70849609375,0.03713080168776371,1.998032264496897e-05
15,0.4296875,0.7578125,0.4296875,0.0006706438130095194,0.36287226010561374,1.46923828125,0.0,1.996926043706003e-05
16,0.4296875,0.7578125,0.4296875,0.00046620576426903426,0.31172235444422863,1.433349609375,0.09782608695652174,1.9955746122905106e-05
17,0.40234375,0.78125,0.40234375,0.0006627012426179135,0.4445178863707449,1.68896484375,0.0,1.9939783397182746e-05
18,0.40234375,0.78125,0.40234375,0.0005378327605285449,0.21720042257262231,1.678955078125,0.04876543209876543,1.9921376623942778e-05
19,0.41015625,0.828125,0.41015625,-0.0012790555738888543,0.576861252835687,1.5693359375,0.0,1.990053083541322e-05
20,0.41015625,0.828125,0.41015625,-0.0007984559901501598,0.3064365777473625,1.561279296875,0.0841715976331361,1.9877251730624504e-05
21,0.53125,0.87890625,0.53125,0.0007994085640348203,0.6272417120214506,1.697998046875,0.0,1.985154567385144e-05
22,0.53125,0.87890625,0.53125,0.0006748440091541852,0.40684953673700586,1.6943359375,0.059857723577235775,1.9823419692873286e-05
23,0.609375,0.8984375,0.609375,-0.00021684961257051327,0.664704909882374,1.623291015625,0.0,1.9792881477052394e-05
24,0.609375,0.8984375,0.609375,0.0001516154097771505,0.46786355234713833,1.6142578125,0.07226980728051392,1.9759939375232055e-05
25,0.578125,0.87109375,0.578125,6.859022960270522e-05,0.7366643928653063,1.3564453125,0.0,1.9724602393453976e-05
26,0.578125,0.87109375,0.578125,8.362320778587673e-05,0.6081592269596808,1.352783203125,0.09020217729393468,1.968688019249614e-05
27,0.5859375,0.8984375,0.5859375,-0.0009315788088315458,0.5954249357038085,1.5374755859375,0.0,1.9646783085231636e-05
28,0.5859375,0.8984375,0.5859375,-0.0007329272948481957,0.486003664674211,1.537109375,0.05521472392638037,1.960432203380922e-05
29,0.61328125,0.94140625,0.61328125,0.0004901105172621101,1.0019585659446288,1.651123046875,0.0,1.9559508646656384e-05
30,0.61328125,0.94140625,0.61328125,0.00016946134019235615,0.4552977142753142,1.651611328125,0.04330133555926544,1.9512355175305713e-05
31,0.703125,0.92578125,0.703125,-0.00017097011425448727,0.6612479700446144,1.3480224609375,0.0,1.9462874511045452e-05
32,0.703125,0.92578125,0.703125,-0.0001753077287958149,0.4753054501050636,1.3466796875,0.07969924812030076,1.9411080181395148e-05
33,0.60546875,0.92578125,0.60546875,0.00026477556673398794,0.7246329695314564,1.656494140625,0.0,1.9356986346407364e-05
34,0.60546875,0.92578125,0.60546875,0.00019391431351323263,0.4783593080476428,1.65625,0.03569924178601516,1.9300607794796465e-05
35,0.734375,0.94140625,0.734375,5.9322367633285467e-05,1.000103980090096,1.46337890625,0.0,1.9241959939895518e-05
36,0.734375,0.94140625,0.734375,7.608997702845954e-05,0.7439924210298178,1.4560546875,0.07104194857916103,1.9181058815442464e-05
37,0.546875,0.95703125,0.546875,0.000948151847637746,0.7672742822764681,1.655517578125,0.0,1.9117921071196632e-05
38,0.546875,0.95703125,0.546875,0.000532043330167653,0.4024745926529732,1.6533203125,0.053951678951678954,1.9052563968386873e-05
39,0.65234375,0.95703125,0.65234375,0.00020285114987927955,1.0019737231836954,1.43212890625,0.0,1.8985005374992506e-05
40,0.65234375,0.95703125,0.65234375,9.543826672597788e-05,0.6812500485368035,1.435546875,0.09542483660130718,1.89152637608584e-05
41,0.75390625,0.96875,0.75390625,0.0005859674297425954,1.0020040334912295,1.63134765625,0.0,1.8843358192645496e-05
42,0.75390625,0.96875,0.75390625,0.0006467745058671426,0.7454085198336434,1.6337890625,0.05252878289473684,1.8769308328618167e-05
43,0.67578125,0.96484375,0.67578125,-0.00017922217421073583,1.0010218514396672,1.2425537109375,0.0,1.8693134413269854e-05
