step,train_reward,train_format_reward,train_answer_reward,train_loss,gradient_norm,token_entropy,clip_fraction,learning_rate
31,0.890625,1.0,0.890625,5.9007638952834895e-05,0.020911045635654484,1.22344970703125,0.0,4.2183179634293794e-05
32,0.93359375,0.9921875,0.93359375,0.00013021909825283728,0.043821853819565174,1.26690673828125,0.0,4.1611468065654586e-05
33,0.9375,0.9921875,0.9375,1.0503300599040699e-05,0.026026957161286474,1.218017578125,0.0,4.1024325813868065e-05
34,0.86328125,0.98828125,0.86328125,0.00012361501273971953,0.03286352527514504,1.22216796875,0.0,4.0422394910366236e-05
35,0.890625,0.99609375,0.890625,0.00010905250314863224,0.028838823923810927,1.2266845703125,0.0,3.980633355775461e-05
36,0.9296875,1.0,0.9296875,0.0002983752543173068,0.04367235039913787,1.21246337890625,0.0,3.917681541007734e-05
37,0.90625,1.0,0.90625,1.5585292295838826e-05,0.03867574135974077,1.00994873046875,0.0,3.853452883618644e-05
38,0.94140625,1.0,0.94140625,0.00013004330367039074,0.03516639913766142,1.2554931640625,0.0,3.788017616702048e-05
39,0.875,0.99609375,0.875,-1.3518986889948792e-05,0.03989476175271091,1.26055908203125,0.0,3.721447292761609e-05
40,0.9296875,1.0,0.9296875,-4.229312048664724e-05,0.03213524347748872,1.2076416015625,0.0,3.6538147054691817e-05
41,0.90234375,0.99609375,0.90234375,0.0001093073192901528,0.029029778918814725,1.223388671875,0.0,3.5851938100659964e-05
42,0.96875,0.99609375,0.96875,0.00014755827345425132,0.03093564617527566,1.2099609375,0.0,3.515659642493697e-05
43,0.96484375,0.99609375,0.96484375,0.00016041191474869265,0.0412213266011415,1.2803955078125,0.0,3.445288237343632e-05
44,0.921875,0.98828125,0.921875,0.00025513812579447404,0.03902023495956106,1.2205810546875,0.0,3.37415654471415e-05
45,0.9296875,1.0,0.9296875,6.50289472332588e-05,0.038962941672310306,1.19049072265625,0.0,3.3023423460667985e-05
46,0.953125,1.0,0.953125,8.942795082589328e-05,0.029329311895495085,1.1861572265625,0.0,3.229924169173431e-05
47,0.9140625,0.99609375,0.9140625,7.689247763664753e-05,0.041005127726250264,1.192626953125,0.0,3.156981202247248e-05
48,0.9609375,0.9921875,0.9609375,0.00011789646350734984,0.021671302104888192,1.19476318359375,0.0,3.0835932073516444e-05
49,0.78515625,0.98828125,0.78515625,0.00017599944521862199,0.04179093184171683,1.18634033203125,0.0,3.0098404331815695e-05
50,0.921875,1.0,0.921875,1.9254964087167536e-05,0.033029243044735875,1.23175048828125,0.0,2.9358035273127483e-05
51,0.90625,1.0,0.90625,0.00018317907581888448,0.04028285816309653,1.2342529296875,0.0,2.86156344801475e-05
52,0.921875,1.0,0.921875,9.694396186432641e-05,0.03935079328481039,1.1690673828125,0.0,2.787201375724307e-05
53,0.890625,0.9921875,0.890625,0.00012990399568479916,0.033465183660780155,1.179931640625,0.0,2.7127986242756936e-05
54,0.91796875,1.0,0.91796875,6.959476874612847e-05,0.02409406235486971,1.24249267578125,0.0,2.6384365519852497e-05
55,0.8828125,0.99609375,0.8828125,5.9127165442873775e-05,0.0411705815274541,1.22747802734375,0.0,2.5641964726872526e-05
56,0.9140625,0.99609375,0.9140625,0.00024197770260059315,0.042885107991552956,1.09552001953125,0.0,2.4901595668184314e-05
57,0.859375,0.984375,0.859375,0.0001831867441524082,0.041392496680167305,1.1650390625,0.0,2.4164067926483555e-05
