step,train_reward,train_format_reward,train_answer_reward,train_loss,gradient_norm,token_entropy,clip_fraction,learning_rate
71,0.63671875,0.9765625,0.63671875,0.007585254203149816,0.2605372909956474,1.786376953125,0.0,1.3975674186131937e-05
72,0.7109375,0.97265625,0.7109375,0.008245817894930951,0.3018728512519488,1.794677734375,0.0,1.3388531934345419e-05
73,0.73046875,0.98046875,0.73046875,0.008932588141760789,0.2990619054345232,1.582275390625,0.0,1.2816820365706204e-05
74,0.6484375,0.98046875,0.6484375,0.008749564578465652,0.2780502727406263,1.5732421875,0.0,1.226116463842083e-05
75,0.609375,0.984375,0.609375,0.007457395695382729,0.27806710517396094,1.467041015625,0.0,1.1722172353869008e-05
76,0.62890625,0.9765625,0.62890625,0.008043281348363962,0.2483445877892956,1.401611328125,0.0,1.12004328922005e-05
77,0.6796875,0.97265625,0.6796875,0.0074486084249656415,0.2848491851131458,1.76171875,0.0,1.0696516767856545e-05
78,0.55078125,0.984375,0.55078125,0.0061272179627849255,0.2526974589316138,1.793212890625,0.0,1.0210975005720677e-05
79,0.77734375,0.97265625,0.77734375,0.009778556930541527,0.31657007403585635,1.50830078125,0.0,9.744338538581147e-06
80,0.59765625,0.9765625,0.59765625,0.007656731962924823,0.2817763118105633,1.544189453125,0.0,9.297117626563686e-06
81,0.671875,0.9765625,0.671875,0.008381257925066166,0.3051108496004015,1.804443359375,0.0,8.86980129916955e-06
82,0.6484375,0.99609375,0.6484375,0.007238503785629291,0.2726267166209283,1.500732421875,0.0,8.46285682052895e-06
83,0.58984375,0.9765625,0.58984375,0.007304562848730711,0.2798632871358,1.78076171875,0.0,8.076729178454588e-06
84,0.65234375,0.97265625,0.65234375,0.008061784945311956,0.3119335600470425,1.79736328125,0.0,7.711840597853998e-06
85,0.64453125,0.9609375,0.64453125,0.0076918625927646644,0.2752446277934929,1.460693359375,0.0,7.368590079032823e-06
86,0.71484375,0.9921875,0.71484375,0.00830462478188565,0.2877337810346184,1.787353515625,0.0,7.047352961393844e-06
87,0.60546875,0.97265625,0.60546875,0.0070749202895967755,0.2566571091613108,1.523681640625,0.0,6.748480513008844e-06
88,0.58984375,0.94140625,0.58984375,0.0069663808772020275,0.2533324054819097,1.808349609375,0.0,6.472299546512134e-06
89,0.7109375,0.984375,0.7109375,0.009002060360217001,0.2995933798439652,1.408203125,0.0,6.219112061735721e-06
90,0.66015625,0.98046875,0.66015625,0.008376931929888087,0.28730103485561725,1.802490234375,0.0,5.989194915476954e-06
91,0.6328125,0.96484375,0.6328125,0.0070218616965576075,0.2626811297127978,1.779296875,0.0,5.782799518759657e-06
92,0.60546875,0.9609375,0.60546875,0.006963800995436031,0.257562101473355,1.80078125,0.0,5.600151561919871e-06
93,0.703125,0.96875,0.703125,0.008492700913848239,0.3036190087814168,1.798828125,0.0,5.44145076781679e-06
94,0.6328125,0.953125,0.6328125,0.00791172629033099,0.26238916538975104,1.787109375,0.0,5.3068706734387484e-06
95,0.60546875,0.96484375,0.60546875,0.0074138719337497605,0.253469900001581,1.774169921875,0.0,5.196558440143058e-06
96,0.55859375,0.9765625,0.55859375,0.0074324214801890776,0.25858363320549377,1.785888671875,0.0,5.110634692737244e-06
97,0.6953125,0.97265625,0.6953125,0.007945077481053886,0.2928541338651309,1.7763671875,0.0,5.049193387577574e-06
98,0.6484375,0.98828125,0.6484375,0.008391305338591337,0.2783195188731535,1.802734375,0.0,5.012301709829164e-06
99,0.6953125,0.97265625,0.6953125,0.00858896862337133,0.3052523105464186,1.636474609375,0.0,5e-06
