step,train_reward,train_format_reward,train_answer_reward,train_loss,gradient_norm,token_entropy,clip_fraction,learning_rate
22,0.5703125,0.984375,0.5703125,-0.0017915248663484817,0.9975153076312735,0.90771484375,0.0,4.6130198700830455e-05
23,0.63671875,0.99609375,0.63671875,-0.002545306508181966,0.9973510389248303,1.0687255859375,0.0,4.570288237343632e-05
24,0.5546875,0.9921875,0.5546875,-0.0015265100028045708,1.0009371219164915,0.943115234375,0.0,4.525566146141886e-05
25,0.6015625,0.984375,0.6015625,-0.0034704244644672144,0.9967038683894126,1.74853515625,0.0,4.478902499427933e-05
26,0.5234375,0.9921875,0.5234375,-0.001620900588591212,1.0000489594369544,1.0408935546875,0.0,4.430348323214347e-05
27,0.515625,0.9765625,0.515625,-0.001046076600687229,0.9991455778602438,1.0584716796875,0.0,4.379956710779951e-05
28,0.58203125,0.9765625,0.58203125,-0.0031983711196517106,1.0014947875453923,1.70947265625,0.0,4.327782764613099e-05
29,0.5546875,0.9921875,0.5546875,-0.0026017122245320934,0.9992745147284392,1.36328125,0.0,4.273883536157918e-05
30,0.61328125,0.9453125,0.61328125,-0.0016798794240457937,1.000562551719064,1.0379638671875,0.0,4.2183179634293794e-05
31,0.5703125,1.0,0.5703125,-0.0011465564632544556,0.9995435134841655,0.99371337890625,0.0,4.1611468065654586e-05
32,0.734375,0.9921875,0.734375,-0.0010349138865421992,1.0034383533500362,1.35546875,0.0,4.1024325813868065e-05
33,0.66015625,0.9921875,0.66015625,-0.001592750826603151,1.001136899577217,1.7255859375,0.0,4.0422394910366236e-05
34,0.73046875,0.97265625,0.73046875,-0.0027981777448076173,1.0016203471068421,1.662353515625,0.0,3.980633355775461e-05
35,0.67578125,0.98046875,0.67578125,-0.0023982300554052927,0.9988395023977156,1.73193359375,0.0,3.917681541007734e-05
36,0.58203125,0.99609375,0.58203125,-0.001656662247114582,1.000949284740919,1.0401611328125,0.0,3.853452883618644e-05
37,0.65234375,0.98046875,0.65234375,-0.0030133542149997083,0.9966069728538579,1.755859375,0.0,3.788017616702048e-05
38,0.6015625,0.9609375,0.6015625,-0.002624584790737572,0.997671977608545,1.7548828125,0.0,3.721447292761609e-05
39,0.640625,0.984375,0.640625,-0.003830524031400273,0.9985562852063022,1.18505859375,0.0,3.6538147054691817e-05
40,0.5859375,0.984375,0.5859375,-0.008055799775320338,0.9969699059087146,1.7431640625,0.0,3.5851938100659964e-05
41,0.6328125,0.9609375,0.6328125,-0.008032056110096164,1.0019859284947925,1.723876953125,0.0,3.515659642493697e-05
42,0.55859375,0.91015625,0.55859375,-0.016683913876477163,0.9996138705024471,1.7021484375,0.0,3.445288237343632e-05
43,0.3828125,0.9140625,0.3828125,-8.067619637586176e-05,1.001566790896862,1.67529296875,0.0,3.37415654471415e-05
44,0.48828125,0.88671875,0.48828125,-0.04105806164443493,1.0011444326668844,1.654296875,0.0,3.3023423460667985e-05
45,0.4296875,0.8671875,0.4296875,-0.03248903655912727,1.0002521688438795,1.6085205078125,0.0,3.229924169173431e-05
46,0.4375,0.89453125,0.4375,-0.03447445995698217,0.9985533619620913,1.646484375,0.0,3.156981202247248e-05
47,0.4765625,0.85546875,0.4765625,-0.09252803336130455,1.003219834715294,1.5885009765625,0.0,3.0835932073516444e-05
48,0.35546875,0.82421875,0.35546875,-0.06234760535880923,1.0006571770650474,1.512939453125,0.0,3.0098404331815695e-05
49,0.4609375,0.765625,0.4609375,-0.05584872217878001,0.9986318733110329,1.4146728515625,0.0,2.9358035273127483e-05
50,0.4765625,0.74609375,0.4765625,-0.033371145589626394,1.003214880997684,1.4075927734375,0.0,2.86156344801475e-05
51,0.35546875,0.58984375,0.35546875,-0.030982251370005542,0.9984899503682442,1.15277099609375,0.0,2.787201375724307e-05
52,0.265625,0.56640625,0.265625,-0.03169026783143636,0.9966066778746959,1.0980224609375,0.0,2.7127986242756936e-05
53,0.33984375,0.55859375,0.33984375,-0.007806475022789527,0.9962809903393238,1.1048583984375,0.0,2.6384365519852497e-05
54,0.30859375,0.546875,0.30859375,-0.003206889559805859,1.0020143365866365,1.08514404296875,0.0,2.5641964726872526e-05
55,0.37890625,0.59765625,0.37890625,-0.011844702745293034,0.9994651121543109,1.149383544921875,0.0,2.4901595668184314e-05
56,0.234375,0.47265625,0.234375,-0.004713251099929039,0.9988908371790041,1.0218505859375,0.0,2.4164067926483555e-05
57,0.33203125,0.453125,0.33203125,-0.0047327512365882285,0.9980102238699216,0.98187255859375,0.0,2.3430187977527533e-05
58,0.36328125,0.5546875,0.36328125,-0.006757391778592137,1.0011197401824783,1.1470947265625,0.0,2.27007583082657e-05
59,0.296875,0.52734375,0.296875,-0.001861081639162876,0.9971874089396947,1.13079833984375,0.0,2.197657653933202e-05
60,0.34375,0.609375,0.34375,-0.00468571827877895,1.0009337957207913,1.235748291015625,0.0,2.1258434552858502e-05
61,0.2578125,0.515625,0.2578125,-0.003936310285098443,0.9998267725928358,1.08465576171875,0.0,2.0547117626563686e-05
62,0.421875,0.61328125,0.421875,-0.001424524077084044,1.002668976916235,1.220703125,0.0,1.9843403575063033e-05
63,0.296875,0.484375,0.296875,-0.0017218881780536321,1.001955206507877,1.0369873046875,0.0,1.914806189934003e-05
64,0.25390625,0.5390625,0.25390625,-0.00014955189726606477,1.0024619130651886,1.11444091796875,0.0,1.8461852945308192e-05
65,0.3828125,0.5078125,0.3828125,-0.0030491712295770412,0.9983653506595401,1.060516357421875,0.0,1.7785527072383914e-05
66,0.33203125,0.48828125,0.33203125,-0.007139905632357113,0.9984488266452158,1.0201416015625,0.0,1.711982383297953e-05
67,0.36328125,0.65234375,0.36328125,-0.0032524052431313066,1.002324543188493,1.2996826171875,0.0,1.6465471163813574e-05
68,0.32421875,0.5859375,0.32421875,-0.003632460016319783,1.0015800689223848,1.188720703125,0.0,1.5823184589922667e-05
69,0.42578125,0.59765625,0.42578125,-0.005905583314188334,0.9983786934195549,1.199920654296875,0.0,1.5193666442245399e-05
70,0.47265625,0.65625,0.47265625,-0.003334679176532518,0.9982526453441091,1.276123046875,0.0,1.457760508963377e-05
71,0.3359375,0.56640625,0.3359375,-0.0035250287537564873,1.0045507829699103,1.1226806640625,0.0,1.3975674186131937e-05
72,0.47265625,0.6171875,0.47265625,-0.004052796979749473,0.9960242063233513,1.2294921875,0.0,1.3388531934345419e-05
73,0.4296875,0.60546875,0.4296875,-0.004209704188951946,1.0021605784902097,1.19964599609375,0.0,1.2816820365706204e-05
74,0.359375,0.52734375,0.359375,-0.0027417331495236397,0.999323165550944,1.052764892578125,0.0,1.226116463842083e-05
75,0.30859375,0.59375,0.30859375,-0.00497836762406223,0.9998522829165659,1.181640625,0.0,1.1722172353869008e-05
76,0.30078125,0.4921875,0.30078125,-0.0050421002076745935,0.9977394947824464,0.97711181640625,0.0,1.12004328922005e-05
77,0.36328125,0.5859375,0.36328125,-0.007139752467082872,0.9983906037473537,1.158203125,0.0,1.0696516767856545e-05
78,0.26953125,0.56640625,0.26953125,-0.0025997121651926136,1.0009396401288844,1.142974853515625,0.0,1.0210975005720677e-05
79,0.42578125,0.6484375,0.42578125,0.0003265095638198545,1.0036834019637972,1.245330810546875,0.0,9.744338538581147e-06
80,0.3359375,0.55078125,0.3359375,0.0010663191587809706,1.0020335795626196,1.08740234375,0.0,9.297117626563686e-06
81,0.44921875,0.68359375,0.44921875,0.0003381354963494232,1.0009148614010346,1.3013916015625,0.0,8.86980129916955e-06
82,0.31640625,0.52734375,0.31640625,-0.005251257211057236,0.9990616290811212,1.0594482421875,0.0,8.46285682052895e-06
83,0.30078125,0.4375,0.30078125,-0.0008401315080845961,1.001496442265866,0.953826904296875,0.0,8.076729178454588e-06
84,0.36328125,0.54296875,0.36328125,0.0028005558392578678,1.0002285836617275,1.09356689453125,0.0,7.711840597853998e-06
85,0.3359375,0.5703125,0.3359375,-0.0004948319838149473,0.9966598022340364,1.116790771484375,0.0,7.368590079032823e-06
86,0.3515625,0.5546875,0.3515625,0.0012553943661259837,1.0013309290201626,1.12115478515625,0.0,7.047352961393844e-06
87,0.28515625,0.5625,0.28515625,-0.005525522002244543,1.0015303805630151,1.1185302734375,0.0,6.748480513008844e-06
88,0.34765625,0.54296875,0.34765625,-0.001669745113758836,0.9975886736854513,1.085540771484375,0.0,6.472299546512134e-06
89,0.44140625,0.62109375,0.44140625,-0.002597860061996471,1.000680586548405,1.205902099609375,0.0,6.219112061735721e-06
90,0.4375,0.63671875,0.4375,-0.0014294196261062098,1.0004733035300652,1.2335205078125,0.0,5.989194915476954e-06
91,0.36328125,0.609375,0.36328125,-0.0030344363319727563,1.000015241851801,1.1895751953125,0.0,5.782799518759657e-06
92,0.38671875,0.66796875,0.38671875,-0.006212501371919643,0.9995111103145474,1.29486083984375,0.0,5.600151561919871e-06
93,0.3984375,0.625,0.3984375,-0.0012300844778110331,0.9985415272562107,1.2308349609375,0.0,5.44145076781679e-06
94,0.31640625,0.50390625,0.31640625,6.44714302779903e-05,0.9988863160531752,1.044830322265625,0.0,5.3068706734387484e-06
95,0.30859375,0.62109375,0.30859375,-0.0034283319565702186,0.9987557232696281,1.22662353515625,0.0,5.196558440143058e-06
96,0.29296875,0.57421875,0.29296875,-0.0011132162597959905,1.0031816696142029,1.138580322265625,0.0,5.110634692737244e-06
97,0.34765625,0.5703125,0.34765625,-0.0025456507382841664,1.0000985834109035,1.15582275390625,0.0,5.049193387577574e-06
98,0.41015625,0.62109375,0.41015625,-0.0019636806318885647,0.9970775749890148,1.19171142578125,0.0,5.012301709829164e-06
99,0.53125,0.66015625,0.53125,-0.007784926336171338,1.0044329879048057,1.2840576171875,0.0,5e-06
